drdt,nut,M,N,r_het,rho,k,supersat,I,alphat,p,T,r_crit,epsilon,U:0,U:1,U:2,Points:0,Points:1,Points:2,Point ID,Block Number
4.38552e-10,0.00785734,1,3.51404e+06,0.00408041,0.591367,0.521591,2.00383,2.20152e+07,0.00464657,101139,372.837,1.02582e-09,3.11802,55.4689,7.85938,3.08033e-16,0,1,-0.5,120,2
-1.35079e-09,0.00328789,1,1.30636e+07,0.002634,0.589885,24.8258,1.98582,6.70205e+06,0.00228171,101020,373.32,1.03798e-09,1979.58,0,0,0,0.353553,0.353553,0.5,121,2
-1.40313e-09,0.0689784,1,1.28503e+07,0.00264924,0.58996,46.9194,1.98549,6.56978e+06,0.0406977,101036,373.333,1.03819e-09,3062.15,-6.05903,4.48674,-4.95044e-15,0.388908,0.388908,0.5,122,2
-1.40269e-09,0.107822,1,1.12501e+07,0.00278994,0.59007,75.8559,1.98515,6.44366e+06,0.063623,101058,373.349,1.0384e-09,5024.21,2.95904,0.578729,-9.86973e-16,0.424264,0.424264,0.5,123,2
-1.23298e-09,0.101804,1,8.27965e+06,0.00311799,0.590143,82.8361,1.98556,6.63586e+06,0.0600789,101068,373.339,1.03812e-09,6134.33,13.9946,-0.214008,8.68264e-16,0.459619,0.459619,0.5,124,2
-9.88054e-10,0.0921335,1,5.8228e+06,0.00348642,0.590231,78.8739,1.98686,7.26491e+06,0.0543794,101073,373.302,1.03723e-09,6097.3,25.8496,0.0102384,1.85539e-15,0.494975,0.494975,0.5,125,2
-6.85175e-10,0.0802808,1,4.60359e+06,0.00374174,0.590388,65.9888,1.98963,8.89106e+06,0.047394,101078,373.223,1.03535e-09,4920.15,38.0751,0.506006,-1.44531e-15,0.53033,0.53033,0.5,126,2
-3.22492e-10,0.0672638,1,4.11941e+06,0.00387312,0.590614,48.5412,1.99378,1.18984e+07,0.0397231,101084,373.107,1.03256e-09,3243.43,47.4185,0.859275,-1.34179e-15,0.565685,0.565685,0.5,127,2
1.91107e-11,0.0548227,1,3.92936e+06,0.00393198,0.590845,32.1405,1.99798,1.55129e+07,0.0323893,101092,372.991,1.02974e-09,1812.37,52.7911,1.21721,3.82791e-17,0.601041,0.601041,0.5,128,2
2.66611e-10,0.0439399,1,3.8586e+06,0.00395531,0.591025,19.8008,2.00112,1.86269e+07,0.0259686,101099,372.904,1.02765e-09,859.348,55.1928,1.53266,-6.5294e-17,0.636396,0.636396,0.5,129,2
4.00956e-10,0.0373128,1,3.83501e+06,0.00396327,0.591134,12.4385,2.00286,2.06428e+07,0.0220566,101105,372.857,1.02649e-09,410.992,56.1694,1.71443,-8.12927e-16,0.671752,0.671752,0.5,130,2
4.37478e-10,0.0308017,1,3.83422e+06,0.00396352,0.591192,7.98895,2.00338,2.13167e+07,0.0182095,101111,372.845,1.02614e-09,203.982,56.3773,1.62121,-6.62836e-16,0.707107,0.707107,0.5,131,2
-1.32302e-09,0.00349436,1,1.30118e+07,0.0026375,0.589704,28.1383,1.98573,6.62555e+06,0.00242428,100988,373.314,1.03807e-09,2351,0,0,0,0.324724,0.380203,0.5,132,2
-1.34403e-09,0.0596867,1,1.19112e+07,0.00272586,0.589819,54.3648,1.98542,6.51402e+06,0.0352081,101011,373.328,1.03826e-09,4509.45,-2.97569,3.35844,1.17077e-15,0.357196,0.418223,0.5,133,2
-1.24455e-09,0.0865408,1,8.87053e+06,0.00304321,0.590029,80.1843,1.98552,6.59804e+06,0.0510616,101048,373.334,1.03816e-09,6765.31,11.8958,-0.515525,4.59111e-16,0.389669,0.456243,0.5,134,2
-9.60238e-10,0.0766279,1,5.89882e+06,0.0034708,0.590198,71.8758,1.98715,7.41804e+06,0.0452242,101065,373.293,1.03704e-09,6092.22,26.2292,-0.283401,2.32595e-16,0.422141,0.494264,0.5,135,2
-5.74743e-10,0.0644727,1,4.50096e+06,0.00376834,0.590394,55.4949,1.99081,9.72169e+06,0.0380621,101070,373.189,1.03456e-09,4380.93,40.4851,0.553165,-2.08417e-15,0.454614,0.532284,0.5,136,2
-1.4676e-10,0.0562952,1,4.01278e+06,0.00390594,0.590665,38.0944,1.99582,1.36013e+07,0.0332501,101076,373.047,1.0312e-09,2482.84,50.2688,1.35882,4.9356e-16,0.487086,0.570304,0.5,137,2
1.9738e-10,0.0505324,1,3.85138e+06,0.00395795,0.590921,24.1736,2.00015,1.76355e+07,0.0298603,101087,372.927,1.0283e-09,1123.68,54.7081,1.84321,-9.18072e-16,0.519558,0.608325,0.5,138,2
3.91869e-10,0.0454575,1,3.80205e+06,0.00397471,0.591083,15.9286,2.00267,2.04167e+07,0.026869,101096,372.857,1.02662e-09,539.045,56.2216,2.16459,4.77255e-16,0.552031,0.646345,0.5,139,2
4.63676e-10,0.0387841,1,3.78992e+06,0.0039789,0.591171,10.3103,2.00366,2.16923e+07,0.0229279,101104,372.832,1.02596e-09,264.646,56.6786,2.31211,2.29282e-15,0.584503,0.684365,0.5,140,2
4.76416e-10,0.0318529,1,3.79322e+06,0.00397774,0.591224,6.60783,2.0039,2.20312e+07,0.0188321,101112,372.828,1.0258e-09,130.427,56.713,2.21931,-4.91132e-16,0.616976,0.722386,0.5,141,2
4.59547e-10,0.0231767,1,3.79222e+06,0.0039781,0.591259,4.04293,2.00377,2.18678e+07,0.0137033,101120,372.835,1.02588e-09,64.7788,56.4462,2.21774,-8.94893e-16,0.649448,0.760406,0.5,142,2
-1.29921e-09,0.00340527,1,1.30232e+07,0.00263674,0.589615,26.632,1.98576,6.62597e+06,0.00236211,100973,373.309,1.03806e-09,2177.5,0,0,0,0.293892,0.404508,0.5,143,2
-1.22226e-09,0.0473866,1,1.08512e+07,0.00283103,0.589691,47.7239,1.98584,6.68098e+06,0.0279455,100985,373.309,1.03799e-09,4346.71,2.38143,2.34143,-2.08824e-15,0.323282,0.444959,0.5,144,2
-9.68326e-10,0.0621015,1,6.96379e+06,0.00330244,0.58996,63.6441,1.98718,7.39567e+06,0.0366374,101022,373.279,1.03705e-09,5884.65,25.2244,-0.445723,-3.46529e-15,0.352671,0.48541,0.5,145,2
-5.41779e-10,0.0542514,1,4.69187e+06,0.0037235,0.590337,48.5875,1.99119,9.96123e+06,0.0320258,101056,373.172,1.03432e-09,4043.4,40.3809,0.797673,-1.11446e-15,0.38206,0.525861,0.5,146,2
-5.19417e-11,0.0511489,1,3.98958e+06,0.003914,0.590665,32.7666,1.9969,1.44877e+07,0.0302123,101067,373.011,1.03048e-09,2058.7,51.2619,1.63026,-1.59678e-15,0.41145,0.566312,0.5,147,2
3.07322e-10,0.053761,1,3.80784e+06,0.00397293,0.590909,22.9354,2.00141,1.89044e+07,0.0317682,101074,372.886,1.02748e-09,950.624,55.7094,2.32403,1.13054e-17,0.440839,0.606763,0.5,148,2
4.63464e-10,0.0511537,1,3.76424e+06,0.00398795,0.591066,15.7987,2.0035,2.14332e+07,0.030235,101086,372.832,1.02608e-09,462.525,56.887,2.62211,9.6644e-16,0.470228,0.647214,0.5,149,2
5.06239e-10,0.0411436,1,3.75609e+06,0.0039908,0.591156,9.99719,2.00415,2.23509e+07,0.0243221,101097,372.817,1.02564e-09,225.701,57.091,2.7281,6.17948e-16,0.499617,0.687664,0.5,150,2
5.02559e-10,0.0300711,1,3.75538e+06,0.00399105,0.59121,5.84208,2.0042,2.24431e+07,0.0177782,101106,372.818,1.0256e-09,104.103,56.9701,2.71697,1.40387e-15,0.529007,0.728115,0.5,151,2
4.76634e-10,0.0205602,1,3.75906e+06,0.00398976,0.591241,3.29444,2.00395,2.21094e+07,0.012156,101114,372.828,1.02576e-09,47.8452,56.6551,2.64974,-1.4619e-16,0.558396,0.768566,0.5,152,2
4.3921e-10,0.0130934,1,3.75404e+06,0.00399155,0.591271,1.74211,2.00356,2.16029e+07,0.00774167,101124,372.842,1.026e-09,21.4136,56.1973,2.64623,-1.39608e-15,0.587785,0.809017,0.5,153,2
-1.29574e-09,0.00313084,1,1.30968e+07,0.00263178,0.589755,22.3365,1.98602,6.76706e+06,0.00217224,100996,373.304,1.03786e-09,1682.68,0,0,0,0.261249,0.42632,0.5,154,2
-9.98172e-10,0.0372091,1,9.82379e+06,0.00298769,0.589787,35.3331,1.98771,7.67028e+06,0.0219454,100988,373.254,1.03672e-09,3060.79,9.87344,1.88646,-2.05906e-15,0.287374,0.468952,0.5,155,2
-5.13006e-10,0.047504,1,5.41527e+06,0.00358568,0.590007,43.6916,1.99125,9.7802e+06,0.0280275,100997,373.155,1.03432e-09,3690.01,38.0073,0.690355,-1.60853e-15,0.313499,0.511584,0.5,156,2
-6.23407e-11,0.0506843,1,4.05068e+06,0.00389805,0.590482,33.7759,1.99651,1.40529e+07,0.0299293,101038,373.014,1.03077e-09,2163.51,50.9375,2.44024,-5.77564e-16,0.339624,0.554216,0.5,157,2
3.3652e-10,0.0563612,1,3.78e+06,0.00398271,0.590866,24.7904,2.00168,1.92071e+07,0.0333023,101064,372.874,1.0273e-09,1039.91,56.0068,2.5362,-1.05988e-15,0.365749,0.596848,0.5,158,2
5.08504e-10,0.054488,1,3.73224e+06,0.0039993,0.591016,17.3505,2.00395,2.20238e+07,0.032203,101073,372.814,1.02579e-09,513.48,57.4177,2.98998,3.32821e-17,0.391874,0.63948,0.5,159,2
5.44287e-10,0.0420279,1,3.72532e+06,0.00400175,0.591107,10.5213,2.00453,2.28515e+07,0.0248426,101085,372.801,1.0254e-09,239.862,57.5649,3.13076,1.46032e-15,0.417999,0.682112,0.5,160,2
5.31217e-10,0.0272244,1,3.72323e+06,0.00400251,0.591168,5.55823,2.00448,2.28161e+07,0.0160941,101096,372.807,1.02542e-09,103.203,57.2846,3.19125,8.35418e-16,0.444124,0.724744,0.5,161,2
4.96842e-10,0.0168337,1,3.71962e+06,0.00400381,0.591209,2.79047,2.00415,2.23765e+07,0.00995219,101107,372.82,1.02563e-09,42.4463,56.8636,3.18454,7.45774e-16,0.470249,0.767376,0.5,162,2
4.53044e-10,0.0117982,1,3.71903e+06,0.00400403,0.591241,1.53611,2.00369,2.17594e+07,0.00697558,101117,372.836,1.02593e-09,18.6792,56.3815,3.13234,-2.81688e-17,0.496374,0.810008,0.5,163,2
4.1968e-10,0.00992227,1,3.7177e+06,0.0040045,0.591286,0.988502,2.00338,2.13544e+07,0.00586688,101128,372.849,1.02612e-09,9.24533,55.9665,3.08669,-8.83441e-16,0.522499,0.85264,0.5,164,2
-1.04862e-09,0.00306658,1,8.99952e+06,0.00314471,0.590078,21.3102,1.98729,7.43079e+06,0.00212888,101046,373.286,1.03696e-09,1491.32,0,0,0,0.226995,0.445503,0.5,165,2
-6.48473e-10,0.0356799,1,6.77565e+06,0.00345497,0.590247,29.293,1.99083,9.69498e+06,0.0210615,101046,373.184,1.03457e-09,2184.27,21.6307,5.26944,5.27116e-15,0.249695,0.490053,0.5,166,2
-6.79842e-11,0.0466693,1,4.17514e+06,0.00387082,0.590415,34.5655,1.99634,1.36613e+07,0.0275544,101030,373.018,1.03088e-09,2374.73,47.6699,2.31503,6.20207e-16,0.272394,0.534604,0.5,167,2
2.91268e-10,0.0562576,1,3.75516e+06,0.00399154,0.590669,28.4268,2.00083,1.82815e+07,0.0332317,101036,372.891,1.02788e-09,1389.36,55.8916,4.01241,1.35526e-15,0.295094,0.579154,0.5,168,2
5.25259e-10,0.0599781,1,3.70648e+06,0.00400853,0.590978,20.5616,2.0041,2.22324e+07,0.0354457,101066,372.809,1.0257e-09,661.591,57.5951,3.37895,7.60355e-16,0.317793,0.623704,0.5,169,2
5.85117e-10,0.0451654,1,3.69953e+06,0.00401103,0.59106,12.045,2.00495,2.34372e+07,0.026695,101074,372.789,1.02513e-09,294.453,57.94,3.608,5.02604e-16,0.340493,0.668255,0.5,170,2
5.71612e-10,0.0258099,1,3.69341e+06,0.00401326,0.591112,5.72012,2.00488,2.33668e+07,0.0152564,101083,372.794,1.02517e-09,116.697,57.7053,3.66593,4.52038e-16,0.363192,0.712805,0.5,171,2
5.29327e-10,0.0154893,1,3.68604e+06,0.00401594,0.591163,2.65193,2.00448,2.28032e+07,0.00915667,101096,372.808,1.02543e-09,42.5522,57.1908,3.73167,1.068e-15,0.385892,0.757356,0.5,172,2
4.79666e-10,0.0117735,1,3.68206e+06,0.00401737,0.591209,1.48369,2.00397,2.21198e+07,0.00696057,101109,372.826,1.02575e-09,17.5365,56.6497,3.65904,3.37303e-16,0.408592,0.801906,0.5,173,2
4.38115e-10,0.0102444,1,3.68465e+06,0.00401642,0.591251,0.987433,2.00355,2.15655e+07,0.00605704,101120,372.84,1.02602e-09,8.79062,56.1908,3.58877,-2.23726e-15,0.431291,0.846456,0.5,174,2
4.19695e-10,0.00960202,1,3.69131e+06,0.004014,0.591304,0.757199,2.00342,2.14209e+07,0.00567771,101131,372.847,1.0261e-09,5.44033,55.8865,3.51413,-1.18959e-15,0.453991,0.891007,0.5,175,2
-7.90788e-10,0.00332017,1,4.26364e+06,0.00384312,0.590295,25.2513,1.98801,7.81172e+06,0.00230574,101078,373.276,1.03645e-09,1969.76,0,0,0,0.191342,0.46194,0.5,176,2
-3.74098e-10,0.0363537,1,4.00413e+06,0.00391916,0.590704,28.7095,1.99334,1.18754e+07,0.021477,101108,373.128,1.03284e-09,2059.7,35.5168,6.99922,4.07272e-16,0.210476,0.508134,0.5,177,2
1.9801e-10,0.0512988,1,3.71542e+06,0.00400553,0.590869,30.6427,2.00008,1.7304e+07,0.0303089,101080,372.924,1.02835e-09,1733.25,53.0178,1.94486,6.54632e-16,0.22961,0.554328,0.5,178,2
4.73748e-10,0.0656611,1,3.6833e+06,0.00401691,0.590807,25.2138,2.00322,2.10264e+07,0.0387943,101042,372.826,1.0263e-09,950.077,57.6021,4.5001,8.42474e-16,0.248744,0.600522,0.5,179,2
6.03991e-10,0.0576993,1,3.67724e+06,0.00401912,0.591016,15.7338,2.00511,2.36363e+07,0.0341009,101064,372.779,1.02504e-09,399.47,58.2106,3.72054,-1.66901e-16,0.267878,0.646716,0.5,180,2
6.04156e-10,0.0326975,1,3.6673e+06,0.00402276,0.591057,7.17271,2.00519,2.37802e+07,0.019326,101071,372.78,1.02498e-09,143.942,58.1163,3.99503,-2.25034e-16,0.287013,0.69291,0.5,181,2
5.70521e-10,0.0181914,1,3.65606e+06,0.00402688,0.591093,3.11652,2.00486,2.33212e+07,0.0107528,101080,372.792,1.02519e-09,49.4979,57.6874,4.10464,4.20859e-16,0.306147,0.739104,0.5,182,2
5.18341e-10,0.0130947,1,3.65069e+06,0.00402884,0.59114,1.65068,2.00433,2.25797e+07,0.00774075,101094,372.811,1.02553e-09,19.4379,57.0816,4.17359,-4.10472e-16,0.325281,0.785298,0.5,183,2
4.69932e-10,0.0111165,1,3.65142e+06,0.00402857,0.591194,1.06851,2.00384,2.19366e+07,0.00657196,101107,372.828,1.02584e-09,9.46365,56.564,4.10073,-8.98302e-16,0.344415,0.831492,0.5,184,2
4.41383e-10,0.00996633,1,3.65942e+06,0.00402563,0.591254,0.796097,2.0036,2.16416e+07,0.00589261,101119,372.839,1.02598e-09,5.77598,56.1345,4.15488,-1.76675e-15,0.363549,0.877686,0.5,185,2
4.33492e-10,0.00923011,1,3.66779e+06,0.00402257,0.591324,0.665724,2.00363,2.17165e+07,0.00545797,101133,372.843,1.02596e-09,4.3304,55.8302,4.16627,-9.62106e-16,0.382684,0.92388,0.5,186,2
-7.03237e-10,0.00348947,1,3.65103e+06,0.0040287,0.59004,28.063,1.98817,7.84004e+06,0.00242225,101027,373.253,1.03638e-09,2336.2,0,0,0,0.154508,0.475528,0.5,187,2
-2.19485e-10,0.0381469,1,3.65985e+06,0.00402547,0.590638,29.5234,1.99482,1.33893e+07,0.0225352,101081,373.076,1.03188e-09,2113.02,44.8176,3.79539,-8.40411e-16,0.169959,0.523081,0.5,188,2
3.98521e-10,0.0592948,1,3.66648e+06,0.00402304,0.590932,29.4255,2.00255,2.01749e+07,0.0350349,101070,372.853,1.02672e-09,1431.25,55.5894,0.539398,6.24497e-16,0.18541,0.570634,0.5,189,2
6.07114e-10,0.0678362,1,3.65983e+06,0.00402548,0.590792,21.8494,2.00479,2.31404e+07,0.0400763,101026,372.778,1.02528e-09,665.303,58.7088,4.39652,3.05979e-16,0.200861,0.618187,0.5,190,2
6.64025e-10,0.0460418,1,3.64608e+06,0.00403056,0.590972,10.987,2.00577,2.46071e+07,0.0272093,101050,372.757,1.02462e-09,237.423,58.7726,3.93072,-6.22636e-16,0.216312,0.665739,0.5,191,2
6.24288e-10,0.0225846,1,3.63121e+06,0.00403605,0.591012,4.37633,2.00537,2.40276e+07,0.0133477,101061,372.771,1.02487e-09,77.5009,58.3218,4.42683,-1.82465e-16,0.231763,0.713292,0.5,192,2
5.73592e-10,0.014274,1,3.62368e+06,0.00403883,0.591058,2.02905,2.00486,2.32916e+07,0.00843676,101074,372.789,1.0252e-09,26.6751,57.7253,4.58001,1.0225e-15,0.247214,0.760845,0.5,193,2
5.179e-10,0.0117397,1,3.62214e+06,0.0040394,0.591115,1.22169,2.0043,2.25188e+07,0.0069395,101089,372.81,1.02555e-09,11.6592,57.0609,4.71835,-1.6894e-16,0.262664,0.808398,0.5,194,2
4.76315e-10,0.0103671,1,3.62453e+06,0.00403851,0.591178,0.870634,2.00391,2.20207e+07,0.00612876,101104,372.827,1.0258e-09,6.62515,56.5661,4.64652,-1.10974e-15,0.278115,0.855951,0.5,195,2
4.56227e-10,0.00937764,1,3.63301e+06,0.00403537,0.591249,0.694689,2.00379,2.18968e+07,0.0055445,101118,372.836,1.02586e-09,4.63978,56.1822,4.75324,1.57429e-16,0.293566,0.903504,0.5,196,2
4.44955e-10,0.00876854,1,3.63982e+06,0.00403285,0.591332,0.610468,2.00379,2.19499e+07,0.00518511,101134,372.84,1.02585e-09,3.82721,55.8398,4.82144,8.51579e-16,0.309017,0.951057,0.5,197,2
-2.99026e-10,0.00356568,1,3.63796e+06,0.00403353,0.589471,29.3895,1.99193,1.00381e+07,0.00247278,100890,373.108,1.03395e-09,2445.43,0,0,0,0.116723,0.486185,0.5,198,2
1.42374e-10,0.0424979,1,3.64692e+06,0.00403023,0.590235,30.182,1.99841,1.6813e+07,0.0250917,100977,372.951,1.02957e-09,2038.8,51.278,2.52365,2.17911e-16,0.128395,0.534803,0.5,199,2
6.54461e-10,0.0675221,1,3.64741e+06,0.00403006,0.590757,28.3552,2.00531,2.39328e+07,0.0398853,101016,372.764,1.02495e-09,1183.72,58.558,0.242176,-1.73038e-17,0.140067,0.583422,0.5,200,2
7.50324e-10,0.0639098,1,3.62954e+06,0.00403667,0.590677,18.2369,2.00631,2.52837e+07,0.0377472,100992,372.726,1.0243e-09,481.753,60.0706,4.59024,-4.25304e-16,0.151739,0.63204,0.5,201,2
7.32187e-10,0.0332575,1,3.61226e+06,0.00404309,0.590863,7.30384,2.00642,2.55546e+07,0.0196506,101025,372.732,1.02421e-09,147.473,59.5188,4.40704,1.38543e-16,0.163412,0.680659,0.5,202,2
6.58161e-10,0.0170248,1,3.60097e+06,0.0040473,0.590934,2.83451,2.00567,2.44219e+07,0.0100604,101044,372.759,1.02469e-09,44.3874,58.6097,5.05216,5.68451e-16,0.175084,0.729277,0.5,203,2
5.93503e-10,0.0126982,1,3.59524e+06,0.00404945,0.591012,1.47911,2.00504,2.35314e+07,0.00750474,101064,372.784,1.02509e-09,16.1791,57.8484,5.17525,3.54139e-17,0.186756,0.777896,0.5,204,2
5.29434e-10,0.0111695,1,3.59324e+06,0.0040502,0.591087,1.00469,2.00441,2.26627e+07,0.00660211,101083,372.807,1.02549e-09,8.27361,57.1064,5.41632,5.08298e-16,0.198429,0.826514,0.5,205,2
4.85418e-10,0.00980163,1,3.59678e+06,0.00404887,0.591167,0.758908,2.00402,2.21604e+07,0.00579438,101102,372.824,1.02573e-09,5.32148,56.6097,5.35809,-9.27968e-16,0.210101,0.875133,0.5,206,2
4.64929e-10,0.00893818,1,3.6058e+06,0.00404549,0.591248,0.636095,2.0039,2.20506e+07,0.00528467,101119,372.831,1.02579e-09,4.08126,56.2365,5.40453,-1.2277e-15,0.221773,0.923751,0.5,207,2
4.47877e-10,0.00847579,1,3.61108e+06,0.00404352,0.591336,0.577372,2.00384,2.2019e+07,0.00501203,101136,372.837,1.02582e-09,3.54182,55.8634,5.35464,1.75834e-15,0.233445,0.97237,0.5,208,2
2.06593e-10,0.00360587,1,3.62232e+06,0.00403933,0.588803,30.1015,1.99673,1.3233e+07,0.00249782,100726,372.926,1.03085e-09,2535.09,0,0,0,0.0782172,0.493844,0.5,209,2
5.51397e-10,0.0481459,1,3.62831e+06,0.00403711,0.589714,31.2489,2.00235,2.06111e+07,0.028406,100848,372.803,1.02704e-09,2007.17,57.0761,3.23668,-1.13664e-16,0.0860389,0.543229,0.5,210,2
8.92812e-10,0.0734628,1,3.6207e+06,0.00403995,0.590477,27.5049,2.00768,2.73888e+07,0.0433759,100943,372.676,1.02344e-09,1018.11,61.2344,0.89651,-5.38696e-16,0.0938606,0.592613,0.5,211,2
8.69219e-10,0.058802,1,3.59853e+06,0.00404822,0.590503,14.9683,2.00744,2.69895e+07,0.0347188,100948,372.676,1.0236e-09,347.872,61.3432,5.2316,-5.80475e-16,0.101682,0.641997,0.5,212,2
7.86415e-10,0.0259377,1,3.58295e+06,0.00405408,0.590712,4.99401,2.00682,2.6121e+07,0.0153216,100993,372.708,1.02397e-09,88.1253,60.227,5.06633,4.97525e-16,0.109504,0.691382,0.5,213,2
6.8945e-10,0.0152547,1,3.57204e+06,0.0040582,0.590817,2.06462,2.00587,2.46742e+07,0.00901268,101022,372.75,1.02457e-09,25.9354,58.978,5.82308,3.35767e-16,0.117326,0.740766,0.5,214,2
6.15272e-10,0.0125204,1,3.56639e+06,0.00406034,0.590936,1.24067,2.0052,2.37377e+07,0.00739875,101050,372.78,1.02499e-09,11.2028,58.1051,5.92206,-5.33292e-16,0.125148,0.790151,0.5,215,2
5.42678e-10,0.0107317,1,3.5656e+06,0.00406064,0.591046,0.889811,2.00452,2.28034e+07,0.00634289,101076,372.805,1.02542e-09,6.66659,57.2558,6.26092,1.47101e-16,0.132969,0.839535,0.5,216,2
4.95357e-10,0.00934142,1,3.57126e+06,0.00405849,0.591165,0.693421,2.00414,2.2334e+07,0.00552228,101101,372.819,1.02565e-09,4.64282,56.659,6.23632,-3.44678e-16,0.140791,0.88892,0.5,217,2
4.76005e-10,0.00864889,1,3.57915e+06,0.00405551,0.591268,0.60321,2.00408,2.23003e+07,0.0051138,101120,372.824,1.02567e-09,3.78774,56.2035,6.19103,-6.54143e-16,0.148613,0.938304,0.5,218,2
4.5343e-10,0.00818974,1,3.57936e+06,0.00405544,0.591352,0.553447,2.00395,2.21726e+07,0.00484301,101136,372.833,1.02575e-09,3.36743,55.7829,6.06194,1.48972e-15,0.156434,0.987688,0.5,219,2
6.67404e-10,0.00363658,1,3.60634e+06,0.00404528,0.588157,30.6516,2.0011,1.73126e+07,0.00251632,100570,372.757,1.02807e-09,2598.61,0,0,0,0.0392295,0.498459,0.5,220,2
8.9379e-10,0.0552238,1,3.6083e+06,0.00404456,0.589172,32.6425,2.00551,2.43327e+07,0.0325587,100722,372.678,1.02505e-09,1995,61.4361,5.26502,-1.01506e-16,0.0431525,0.548304,0.5,221,2
1.09841e-09,0.0773521,1,3.59357e+06,0.0040501,0.590141,26.8054,2.00962,3.07048e+07,0.0456483,100868,372.611,1.02223e-09,907.353,63.4692,2.63949,-4.8262e-17,0.0470754,0.59815,0.5,222,2
1.01e-09,0.0526662,1,3.56914e+06,0.00405931,0.590318,12.1592,2.00887,2.93819e+07,0.0310846,100904,372.634,1.0227e-09,257.749,62.3983,6.51018,1.204e-16,0.0509984,0.647996,0.5,223,2
8.46604e-10,0.0220682,1,3.55432e+06,0.00406494,0.590589,3.71019,2.00736,2.6951e+07,0.0130329,100964,372.683,1.02364e-09,58.7513,60.7913,6.22244,1.59202e-16,0.0549214,0.697842,0.5,224,2
7.03258e-10,0.0143442,1,3.54396e+06,0.00406888,0.590723,1.68111,2.00589,2.464e+07,0.00847336,101005,372.741,1.02457e-09,18.3595,59.3292,6.83417,-3.00548e-16,0.0588443,0.747688,0.5,225,2
6.17902e-10,0.0119236,1,3.53897e+06,0.0040708,0.590866,1.09512,2.00513,2.35902e+07,0.00704521,101039,372.778,1.02505e-09,9.13553,58.3821,6.80176,-6.45889e-17,0.0627673,0.797534,0.5,226,2
5.5148e-10,0.0100432,1,3.53878e+06,0.00407088,0.591016,0.804173,2.00458,2.28763e+07,0.00593564,101069,372.8,1.02538e-09,5.82651,57.416,7.24381,3.00331e-16,0.0666902,0.84738,0.5,227,2
5.0855e-10,0.00892457,1,3.54463e+06,0.00406863,0.591165,0.648338,2.00431,2.25702e+07,0.00527587,101098,372.812,1.02553e-09,4.2512,56.6935,7.10408,5.98338e-17,0.0706132,0.897226,0.5,228,2
4.86157e-10,0.00838695,1,3.54978e+06,0.00406667,0.591276,0.579797,2.00423,2.25134e+07,0.00495899,101119,372.82,1.02557e-09,3.60945,56.1413,7.1002,1.00694e-16,0.0745362,0.947071,0.5,229,2
4.4938e-10,0.00799579,1,3.54644e+06,0.00406794,0.59136,0.535171,2.00394,2.21525e+07,0.00472838,101137,372.834,1.02576e-09,3.22606,55.6253,7.02275,2.6954e-16,0.0784591,0.996917,0.5,230,2
1.04914e-09,0.00365274,1,3.58854e+06,0.00405196,0.587628,30.9412,2.0047,2.11555e+07,0.00252524,100436,372.602,1.02579e-09,2637.37,0,0,0,0,0.5,0.5,231,2
1.17855e-09,0.0615334,1,3.58576e+06,0.00405301,0.588723,33.6316,2.00815,2.77175e+07,0.0362572,100613,372.567,1.0234e-09,1976.45,64.9139,8.4184,-7.87339e-17,-6.10623e-17,0.55,0.5,232,2
1.23858e-09,0.0787009,1,3.5643e+06,0.00406116,0.589831,25.9485,2.01082,3.2748e+07,0.0464199,100800,372.562,1.0215e-09,820.661,65.341,5.19144,-4.40441e-17,-6.66134e-17,0.6,0.5,233,2
1.09411e-09,0.0456213,1,3.53988e+06,0.00407045,0.590126,9.80215,2.00961,3.05887e+07,0.0269168,100862,372.611,1.02224e-09,193.157,63.1625,8.52588,3.88195e-17,-7.21645e-17,0.65,0.5,234,2
9.06187e-10,0.0194565,1,3.52748e+06,0.00407522,0.590505,2.8707,2.00797,2.79455e+07,0.0114888,100943,372.664,1.02326e-09,39.2333,61.1108,7.94883,4.14268e-18,-7.77156e-17,0.7,0.5,235,2
7.30913e-10,0.0137065,1,3.51698e+06,0.00407927,0.590696,1.43894,2.00619,2.50844e+07,0.0080963,100996,372.724,1.02439e-09,13.789,59.4329,8.35198,-9.73714e-17,-8.32667e-17,0.75,0.5,236,2
6.29585e-10,0.0115976,1,3.51155e+06,0.00408137,0.590851,1.00463,2.00525,2.37533e+07,0.00685237,101036,372.768,1.02497e-09,7.86323,58.4359,7.91962,-3.38348e-17,-8.88178e-17,0.8,0.5,237,2
5.64538e-10,0.00979355,1,3.51197e+06,0.0040812,0.591006,0.754316,2.00473,2.3087e+07,0.00578797,101067,372.793,1.02528e-09,5.24266,57.4444,8.20612,4.9371e-17,-9.4369e-17,0.85,0.5,238,2
5.19365e-10,0.0087595,1,3.51733e+06,0.00407913,0.591157,0.622337,2.00445,2.27546e+07,0.00517822,101096,372.809,1.02545e-09,3.98332,56.6824,7.97147,-2.29655e-16,-9.99201e-17,0.9,0.5,239,2
4.89659e-10,0.00825688,1,3.52012e+06,0.00407805,0.591276,0.565082,2.00429,2.25917e+07,0.00488209,101118,372.818,1.02554e-09,3.48128,56.0797,7.96476,-1.17041e-16,-1.05471e-16,0.95,0.5,240,2
